StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q18,Q20,Q22,Q24,Q26,Q27,Q28,Q29,Q30
2025-03-19 14:14:23,2025-03-19 14:18:24,IP Address,100,241,True,2025-03-19 14:18:24,R_3HNOqzF1pLubStH,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Sophomore,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,1 – 5 hours,1 – 3 hours,0 hours (don’t work),1 – 5 hours,Poor (1),Yes,No,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Very Often,Very Often,Very Often,very Often
2025-03-19 14:17:16,2025-03-19 14:20:46,IP Address,100,209,True,2025-03-19 14:20:46,R_11yxiGAhL08uxYh,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Sophomore,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Poor (1),Yes,No,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,Often,Sometimes,Often,Sometimes
2025-03-12 14:21:45,2025-03-12 14:25:08,IP Address,77,202,False,2025-03-19 14:25:12,R_6ixSI0hoHOGdaDn,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,2.00 – 2.99,Sophomore,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,6 – 10 hours,4 – 6 hours,1 – 5 hours,0 hours (don’t engage in extracurricular activities),Okay,No,Yes,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,,,,,,
2025-03-19 14:31:35,2025-03-19 14:35:31,IP Address,100,236,True,2025-03-19 14:35:32,R_6HoeOBPxXNBwqyI,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Sophomore,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,6 – 10 hours,4 – 6 hours,1 – 5 hours,6 – 10 hours,Okay,Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,Often,Often,Often,Sometimes
2025-03-19 14:32:35,2025-03-19 14:35:50,IP Address,100,194,True,2025-03-19 14:35:50,R_339Pqao1I4vhtvP,qr,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,2.00 – 2.99,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,1 – 5 hours,4 – 6 hours,1 – 5 hours,11 – 15 hours,Poor (1),Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Often,Never,Never,Never
2025-03-19 14:36:00,2025-03-19 15:24:02,IP Address,100,2882,True,2025-03-19 15:24:03,R_7y8xZdz9uGEYbLE,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Junior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,16 – 20 hours,4 – 6 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Okay,Yes,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Sometimes,Sometimes,Rarely,Sometimes
2025-03-19 17:23:08,2025-03-19 17:28:13,IP Address,100,304,True,2025-03-19 17:28:14,R_5cUqucSren1DJmD,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Sophomore,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,11 – 15 hours,7 – 9 hours,6 – 10 hours,1 – 5 hours,Good,Yes,Yes,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Sometimes,Never,Sometimes,Often
2025-03-13 13:32:53,2025-03-13 13:33:51,IP Address,7,58,False,2025-03-20 13:33:53,R_5tDwBC5r0BkRBEN,qr,EN,I voluntarily consent to participate in this study,,,,,,,,,,,,,,,,,,,,,,
2025-03-20 14:30:06,2025-03-20 14:33:09,IP Address,100,182,True,2025-03-20 14:33:09,R_7dhuwRWUEZVjdoS,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Okay,Yes,Yes,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Sometimes,Rarely,Often,Often
2025-03-20 14:33:58,2025-03-20 14:36:17,IP Address,100,139,True,2025-03-20 14:36:18,R_3WAo4KZwBPnHkFq,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,More than 20 hours,7 – 9 hours,16 – 20 hours,11 – 15 hours,Good,Yes,No,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Often,Sometimes,Sometimes,Sometimes
2025-03-20 14:36:40,2025-03-20 14:48:29,IP Address,100,709,True,2025-03-20 14:48:29,R_7ICMJMn5IAf6qml,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,11 – 15 hours,7 – 9 hours,11 – 15 hours,1 – 5 hours,Good,Yes,Yes,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Very Often,Very Often,Very Often,very Often
2025-03-21 13:17:13,2025-03-21 13:20:37,IP Address,100,204,True,2025-03-21 13:20:38,R_1XlybqJiSRTe5Yl,qr,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Okay,Yes,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Rarely,Often,Very Often,Rarely
2025-03-21 13:17:31,2025-03-21 13:21:15,IP Address,100,224,True,2025-03-21 13:21:16,R_7JbjsdOqxbLEfQJ,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,6 – 10 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Poor (1),Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,Often,Often,Sometimes,Rarely
2025-03-21 13:14:22,2025-03-21 13:26:45,IP Address,100,742,True,2025-03-21 13:26:46,R_1qmegD7IhZ2P1Vs,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,1 – 5 hours,7 – 9 hours,11 – 15 hours,1 – 5 hours,Good,Yes,Yes,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,Very Often,Often,Sometimes,Rarely
2025-03-21 13:22:24,2025-03-21 13:28:57,IP Address,100,392,True,2025-03-21 13:28:58,R_7OOHnAOyogeildY,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Fair,Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Sometimes,Rarely,Rarely,Never
2025-03-21 13:26:20,2025-03-21 13:29:51,IP Address,100,211,True,2025-03-21 13:29:52,R_5w1Bq90gJFEFy3p,qr,EN,I voluntarily consent to participate in this study,Prefer not to say,NOT a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Fair,Yes,Yes,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Very Often,Very Often,Very Often,Often
2025-03-21 13:28:50,2025-03-21 13:32:20,IP Address,100,209,True,2025-03-21 13:32:20,R_1uzMBJZOGhMoGGt,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,6 – 10 hours,7 – 9 hours,1 – 5 hours,1 – 5 hours,Okay,Yes,No,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Rarely,Rarely,Rarely,Rarely
2025-03-21 13:32:36,2025-03-21 13:39:21,IP Address,100,405,True,2025-03-21 13:39:21,R_697islhM4N90JLb,qr,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,More than 20 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Fair,Yes,Yes,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Often,Sometimes,Never,Never
2025-03-21 13:48:36,2025-03-21 13:51:30,IP Address,100,174,True,2025-03-21 13:51:31,R_6kMoemyT7hBpv2s,qr,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Junior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,7 – 9 hours,11 – 15 hours,1 – 5 hours,Good,Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Sometimes,Rarely,Rarely,Rarely
2025-03-21 13:52:56,2025-03-21 13:55:10,IP Address,100,134,True,2025-03-21 13:55:11,R_1LGRkmzwlBpFePn,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Okay,Yes,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,Rarely,Sometimes,Sometimes,Sometimes
2025-03-21 13:52:26,2025-03-21 13:56:29,IP Address,100,243,True,2025-03-21 13:56:29,R_3O6Xo5eIsbPLooQ,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,7 – 9 hours,0 hours (don’t work),1 – 5 hours,Poor (1),Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,Very Often,Rarely,Often,very Often
2025-03-21 13:53:01,2025-03-21 13:59:19,IP Address,100,378,True,2025-03-21 13:59:20,R_1chjorzzew8hGwq,qr,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),6 – 10 hours,Fair,Yes,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Rarely,Never,Never,Never
2025-03-21 14:17:24,2025-03-21 14:21:30,IP Address,100,245,True,2025-03-21 14:21:30,R_1exKGlhHhK2qN4Y,qr,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Junior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,7 – 9 hours,16 – 20 hours,0 hours (don’t engage in extracurricular activities),Good,Yes,Yes,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Very Often,Very Often,Very Often,very Often
2025-03-14 15:22:52,2025-03-14 15:24:51,IP Address,67,118,False,2025-03-21 15:24:52,R_5l4a6e3X41lbT6b,qr,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,11 – 15 hours,1 – 5 hours,Okay,Yes,Yes,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,,,,,,,
2025-03-21 15:25:59,2025-03-21 15:32:33,IP Address,100,394,True,2025-03-21 15:32:34,R_3M57JJUUXBHt2HT,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,1.00 – 1.99,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,6 – 10 hours,0 hours (don’t engage in extracurricular activities),Okay,Yes,No,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Rarely,Sometimes,Sometimes,Rarely
2025-03-14 15:41:50,2025-03-14 15:42:56,IP Address,33,65,False,2025-03-21 15:42:59,R_7EthJlvSqgsDy9v,qr,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Sophomore,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,4 – 6 hours,,,,,,,,,,,,,,
2025-03-21 16:22:06,2025-03-21 16:25:41,IP Address,100,215,True,2025-03-21 16:25:42,R_3r37PzhZ8PsfINo,qr,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,2.00 – 2.99,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,4 – 6 hours,0 hours (don’t work),16 – 20 hours,Okay,Yes,Yes,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,Sometimes,Sometimes,Often,Sometimes
2025-03-19 14:06:38,2025-03-19 14:08:28,IP Address,43,110,False,2025-03-26 14:08:33,R_6tCTGWMqMKPx64p,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,2.00 – 2.99,Junior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,6 – 10 hours,7 – 9 hours,16 – 20 hours,0 hours (don’t engage in extracurricular activities),Poor (1),,,,,,,,,,,
2025-03-19 14:24:43,2025-03-19 14:28:19,IP Address,93,216,False,2025-03-26 14:28:21,R_6dmMe8dNOCQlvDn,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,2.00 – 2.99,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,6 – 10 hours,4 – 6 hours,11 – 15 hours,6 – 10 hours,Good,Yes,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,Sometimes,Rarely,,
2025-03-20 11:00:22,2025-03-20 11:01:26,IP Address,43,63,False,2025-03-27 11:01:31,R_6JjT9VMDJaHB0zx,email,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,2.00 – 2.99,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,6 – 10 hours,7 – 9 hours,0 hours (don’t work),1 – 5 hours,Poor (1),,,,,,,,,,,
2025-03-28 12:35:16,2025-03-28 12:38:03,IP Address,100,167,True,2025-03-28 12:38:04,R_53UVRbonEP6sxZb,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Junior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Poor (1),No,No,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Often,Often,Rarely,Sometimes
2025-03-28 12:38:43,2025-03-28 12:40:48,IP Address,100,125,True,2025-03-28 12:40:49,R_1ixIZFa0sgKUxNf,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Okay,Yes,Yes,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,Sometimes,Rarely,Sometimes,Sometimes
2025-03-28 12:38:16,2025-03-28 12:45:59,IP Address,100,462,True,2025-03-28 12:45:59,R_7e4AksX3jJyLpN7,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,1 – 5 hours,7 – 9 hours,16 – 20 hours,6 – 10 hours,Poor (1),No,No,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Often,Sometimes,Often,Often
2025-03-28 12:46:17,2025-03-28 12:50:03,IP Address,100,225,True,2025-03-28 12:50:04,R_7y8i05JOYRQwTtx,qr,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,6 – 10 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Poor (1),Yes,Yes,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Sometimes,Sometimes,Rarely,Often
2025-03-28 12:48:23,2025-03-28 12:51:56,IP Address,100,213,True,2025-03-28 12:51:56,R_5Wxn1bOF79YoSvn,qr,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,2.00 – 2.99,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Okay,Yes,No,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Often,Sometimes,Sometimes,Often
2025-03-28 12:48:52,2025-03-28 12:52:10,IP Address,100,197,True,2025-03-28 12:52:10,R_63ZF5HvHuL1fvdM,qr,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Poor (1),Yes,No,(b) Only one statement is true.,(b) Only one statement is true.,,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Often,Often,Often,Often
2025-03-28 12:50:52,2025-03-28 13:00:16,IP Address,100,564,True,2025-03-28 13:00:17,R_3QAuY8DGeeotQhQ,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Fair,Yes,No,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,Often,Often,Sometimes,Rarely
2025-03-28 13:11:24,2025-03-28 13:15:30,IP Address,100,245,True,2025-03-28 13:15:31,R_6TmWsAGyrpJugVt,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,2.00 – 2.99,Junior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,7 – 9 hours,11 – 15 hours,1 – 5 hours,Excellent (5),Yes,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Sometimes,Rarely,Never,Never
2025-03-21 13:19:44,2025-03-21 13:22:22,IP Address,57,157,False,2025-03-28 13:22:28,R_3TOn5h0qNgzA3Op,qr,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,4 – 6 hours,6 – 10 hours,1 – 5 hours,Fair,Yes,Yes,,,,,,,,,
2025-03-21 13:34:16,2025-03-21 13:35:55,IP Address,50,99,False,2025-03-28 13:35:57,R_1feE1laf7755uaB,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,1 – 5 hours,4 – 6 hours,11 – 15 hours,6 – 10 hours,Okay,No,Yes,,,,,,,,,
2025-03-21 13:45:02,2025-03-21 13:45:51,IP Address,27,48,False,2025-03-28 13:45:52,R_1d68yQAYDdCMVBr,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,,,,,,,,,,,,,,,,
2025-03-21 13:57:16,2025-03-21 13:57:49,IP Address,17,32,False,2025-03-28 13:57:51,R_7lt7Q9tqtNMWcWM,qr,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,,,,,,,,,,,,,,,,,,,
2025-03-21 13:58:59,2025-03-21 14:02:05,IP Address,7,185,False,2025-03-28 14:02:09,R_7jjFjwbJ67qJ5wA,qr,EN,I voluntarily consent to participate in this study,,,,,,,,,,,,,,,,,,,,,,
2025-03-21 13:55:51,2025-03-21 14:15:39,IP Address,33,1187,False,2025-03-28 14:15:40,R_7S1rgjyG8oJnR7d,qr,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Senior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,,,,,,,,,,,,,,
2025-03-29 14:22:05,2025-03-29 14:25:39,IP Address,100,213,True,2025-03-29 14:25:39,R_7ah1W7gpuBW07Qg,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,11 – 15 hours,4 – 6 hours,More than 20 hours,1 – 5 hours,Okay,Yes,No,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,Sometimes,Rarely,Often,Sometimes
2025-03-27 16:37:15,2025-03-27 16:37:58,IP Address,33,43,False,2025-04-03 16:38:03,R_1Ft84kTQdWPhIKe,qr,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Sophomore,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,6 – 10 hours,4 – 6 hours,,,,,,,,,,,,,,
2025-03-27 16:38:22,2025-03-27 16:39:45,IP Address,23,82,False,2025-04-03 16:39:45,R_3ITH2kIVSqmomAx,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Junior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",,,,,,,,,,,,,,,,,
2025-03-28 12:34:45,2025-03-28 12:36:48,IP Address,57,123,False,2025-04-04 12:36:54,R_5dMRdITzTGMKpzz,qr,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Sophomore,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Poor (1),Yes,Yes,,,,,,,,,
2025-03-28 12:37:33,2025-03-28 12:38:21,IP Address,17,47,False,2025-04-04 12:38:24,R_337Pt1ieqHYcgMN,qr,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,,,,,,,,,,,,,,,,,,,
2025-03-28 12:40:02,2025-03-28 12:46:05,IP Address,27,362,False,2025-04-04 12:46:06,R_5wRESkbPsGdRAmB,qr,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,,,,,,,,,,,,,,,,
2025-03-28 12:53:04,2025-03-28 12:55:02,IP Address,40,118,False,2025-04-04 12:55:03,R_7VkxPnKTcDovj7G,qr,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,7 – 9 hours,0 hours (don’t work),6 – 10 hours,,,,,,,,,,,,
2025-03-28 13:01:52,2025-03-28 13:02:50,IP Address,40,58,False,2025-04-04 13:02:51,R_5iy0ZbTXczTdEAh,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,Prefer not to say,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,1 – 5 hours,1 – 3 hours,0 hours (don’t work),1 – 5 hours,,,,,,,,,,,,
2025-03-28 13:01:46,2025-03-28 13:05:31,IP Address,63,224,False,2025-04-04 13:05:32,R_5mINmeDtkMa1j1q,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Wealthy Class,11 – 15 hours,7 – 9 hours,0 hours (don’t work),1 – 5 hours,Good,Yes,Yes,"(a) Both statements are true, or neither statement is true.",,,,,,,,
2025-03-28 12:58:04,2025-03-28 14:22:23,IP Address,87,5058,False,2025-04-04 14:22:26,R_5mQKI63NoHD1Ca5,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,7 – 9 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Okay,No,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",,,,
